uniqID,strain,cmpd,dose,time,cmp_cond,comparison,mean1,mean2,sd1,sd2,log2FC,pP,pQ,thrsh,signf,effect
g0011,WT,drugA,1.25,0,cmpd,drugA | DMSO,65.13243376459995,62.669061219984386,5.377250015152464,9.961896608930072,0.05562275422761154,0.12688623830478,0.01241913387020083,"linear, log2FC ∉ (-1.0, 1.0) and pP > 1.3",false,none
g0012,WT,drugA,1.25,0,cmpd,drugA | DMSO,90.85342851545846,90.09005597229503,7.452154382286147,3.3794780980111168,0.012173086193493887,0.054407287311024996,0.010459680928219342,"linear, log2FC ∉ (-1.0, 1.0) and pP > 1.3",false,none
g0013,WT,drugA,1.25,0,cmpd,drugA | DMSO,392.9057934636488,356.989885813127,43.35065470759062,44.028574966347605,0.1383002401386264,0.42816363049331774,0.01241913387020083,"linear, log2FC ∉ (-1.0, 1.0) and pP > 1.3",false,none
g0014,WT,drugA,1.25,0,cmpd,drugA | DMSO,916.3299250690693,828.3646222859795,110.63754292184615,60.891695481420484,0.14560119456446508,0.5274428005358295,0.01241913387020083,"linear, log2FC ∉ (-1.0, 1.0) and pP > 1.3",false,none
g0015,WT,drugA,1.25,0,cmpd,drugA | DMSO,228.09019755200543,254.51828713928595,45.46498886589148,17.474890986687015,-0.15816487122170297,0.34983367743669147,0.01241913387020083,"linear, log2FC ∉ (-1.0, 1.0) and pP > 1.3",false,none
g0016,WT,drugA,1.25,0,cmpd,drugA | DMSO,142.1043438259299,123.76824907340934,14.40514818976878,19.71772044851605,0.19930939556577254,0.5449970427713947,0.01241913387020083,"linear, log2FC ∉ (-1.0, 1.0) and pP > 1.3",false,none
g0017,WT,drugA,1.25,0,cmpd,drugA | DMSO,3100.5606993984675,3213.1097863080386,240.1471585429432,137.56588294888098,-0.05144114273038625,0.2726633802120707,0.01241913387020083,"linear, log2FC ∉ (-1.0, 1.0) and pP > 1.3",false,none
g0018,WT,drugA,1.25,0,cmpd,drugA | DMSO,606.7977359926364,576.5009192230606,14.172959766907766,59.13008839354614,0.07389279455580855,0.3182682643437462,0.01241913387020083,"linear, log2FC ∉ (-1.0, 1.0) and pP > 1.3",false,none
g0019,WT,drugA,1.25,0,cmpd,drugA | DMSO,192.8255756845653,172.0697173209358,13.24699959785598,29.330604989107552,0.1643031993622195,0.43000967700713766,0.01241913387020083,"linear, log2FC ∉ (-1.0, 1.0) and pP > 1.3",false,none
g0020,WT,drugA,1.25,0,cmpd,drugA | DMSO,323.2839658784459,323.2409691735358,29.363447136954058,28.87353300679738,0.0001918909223039833,0.0005894265297487455,0.00046903996975371156,"linear, log2FC ∉ (-1.0, 1.0) and pP > 1.3",false,none
g0021,WT,drugA,1.25,0,cmpd,drugA | DMSO,459.7730399705452,485.2803112907423,36.49299646914083,21.523003339596926,-0.07789645628437825,0.42442224645417687,0.01241913387020083,"linear, log2FC ∉ (-1.0, 1.0) and pP > 1.3",false,none
g0022,WT,drugA,1.25,0,cmpd,drugA | DMSO,222.5594342372102,208.4172642571311,18.8953476964191,26.913599608472232,0.09471586925800324,0.2935993031439801,0.01241913387020083,"linear, log2FC ∉ (-1.0, 1.0) and pP > 1.3",false,none
g0023,WT,drugA,1.25,0,cmpd,drugA | DMSO,3030.5799120708207,3299.3937513823457,256.8642387875788,386.21473580870804,-0.12260707530180248,0.4303995930254738,0.01241913387020083,"linear, log2FC ∉ (-1.0, 1.0) and pP > 1.3",false,none
g0024,WT,drugA,1.25,0,cmpd,drugA | DMSO,1168.8104731515764,1224.7832045849755,200.85539280641734,76.15123556995852,-0.06748539384039276,0.15938062475729683,0.01241913387020083,"linear, log2FC ∉ (-1.0, 1.0) and pP > 1.3",false,none
g0025,WT,drugA,1.25,0,cmpd,drugA | DMSO,1078.0109241868377,1049.8133895727508,49.25981602160115,36.09564750343581,0.038238894674414325,0.3276242376270156,0.01241913387020083,"linear, log2FC ∉ (-1.0, 1.0) and pP > 1.3",false,none
g0026,WT,drugA,1.25,0,cmpd,drugA | DMSO,909.3708804932742,872.1739363846613,100.65764336538872,60.439356067781915,0.06025292914738145,0.21154953857005768,0.01241913387020083,"linear, log2FC ∉ (-1.0, 1.0) and pP > 1.3",false,none
g0027,WT,drugA,1.25,0,cmpd,drugA | DMSO,1397.2592078318567,1238.706429705488,135.51833032462412,118.3826896012077,0.17376536937398157,0.6983755521354641,0.01241913387020083,"linear, log2FC ∉ (-1.0, 1.0) and pP > 1.3",false,none
g0028,WT,drugA,1.25,0,cmpd,drugA | DMSO,1506.8909934852945,1383.3339927901743,154.27890876658486,61.367688908049495,0.12342553455270178,0.5460212485437661,0.01241913387020083,"linear, log2FC ∉ (-1.0, 1.0) and pP > 1.3",false,none
g0029,WT,drugA,1.25,0,cmpd,drugA | DMSO,573.8123584871577,526.2257298311747,11.654611467825225,62.64365012421339,0.12489724962586024,0.4758670475838416,0.01241913387020083,"linear, log2FC ∉ (-1.0, 1.0) and pP > 1.3",false,none
g0030,WT,drugA,1.25,0,cmpd,drugA | DMSO,149.02107907571957,144.58862596193347,22.345412813895333,10.313391095849322,0.04356234735339015,0.11106144574685416,0.01241913387020083,"linear, log2FC ∉ (-1.0, 1.0) and pP > 1.3",false,none
g0031,WT,drugA,1.25,0,cmpd,drugA | DMSO,2102.7937682926126,2490.9520847737467,292.6469575817113,168.1901495886948,-0.24438990603705868,0.8026121186602455,0.01241913387020083,"linear, log2FC ∉ (-1.0, 1.0) and pP > 1.3",false,none
g0032,WT,drugA,1.25,0,cmpd,drugA | DMSO,1406.9504982062297,1346.9569240517092,88.98094912162793,71.36040603157154,0.06286785618079271,0.3835151543075832,0.01241913387020083,"linear, log2FC ∉ (-1.0, 1.0) and pP > 1.3",false,none
g0033,WT,drugA,1.25,0,cmpd,drugA | DMSO,416.2635607433082,437.3219609557691,20.22646169578336,29.03722402518054,-0.07119852585931952,0.4407212274275253,0.01241913387020083,"linear, log2FC ∉ (-1.0, 1.0) and pP > 1.3",false,none
g0034,WT,drugA,1.25,0,cmpd,drugA | DMSO,225.06112019110174,228.18422042354032,14.760435276007795,23.34995888108026,-0.019882179141482936,0.06780491795049932,0.010459680928219342,"linear, log2FC ∉ (-1.0, 1.0) and pP > 1.3",false,none
g0035,WT,drugA,1.25,0,cmpd,drugA | DMSO,202.14924846392182,203.2358681374778,9.69450712582032,17.501481490033786,-0.007734198936633518,0.03121201747023289,0.0067725711477665115,"linear, log2FC ∉ (-1.0, 1.0) and pP > 1.3",false,none
g0036,WT,drugA,1.25,0,cmpd,drugA | DMSO,501.1770734594431,533.940320128246,16.587429372751817,43.494966286514924,-0.0913580776964249,0.506727746288023,0.01241913387020083,"linear, log2FC ∉ (-1.0, 1.0) and pP > 1.3",false,none
g0037,WT,drugA,1.25,0,cmpd,drugA | DMSO,631.7001473040507,603.5428578764839,7.766376575929332,47.24337370533113,0.06578368753021202,0.3771040257118494,0.01241913387020083,"linear, log2FC ∉ (-1.0, 1.0) and pP > 1.3",false,none
g0038,WT,drugA,1.25,0,cmpd,drugA | DMSO,348.6457309529721,356.7686285109048,41.17833692015542,32.80099009440702,-0.03322694490161915,0.09487002855272196,0.01241913387020083,"linear, log2FC ∉ (-1.0, 1.0) and pP > 1.3",false,none
g0039,WT,drugA,1.25,0,cmpd,drugA | DMSO,75.1850817484454,93.95347870237902,9.692180130749554,1.575954122536566,-0.32150014934839355,1.0296884920239422,0.01241913387020083,"linear, log2FC ∉ (-1.0, 1.0) and pP > 1.3",false,none
g0040,WT,drugA,1.25,0,cmpd,drugA | DMSO,594.2561939122763,565.5575683155474,44.0825323390278,51.13193839361874,0.07141115125255482,0.2961931313941427,0.01241913387020083,"linear, log2FC ∉ (-1.0, 1.0) and pP > 1.3",false,none
g0041,WT,drugA,1.25,0,cmpd,drugA | DMSO,263.6568439269877,253.6456317605773,4.784506737614855,21.206143835577553,0.055847131409692885,0.29166566500966795,0.01241913387020083,"linear, log2FC ∉ (-1.0, 1.0) and pP > 1.3",false,none
g0042,WT,drugA,1.25,0,cmpd,drugA | DMSO,372.00583559789345,419.99518567181497,22.262574289570594,39.15441980312495,-0.17504753779179794,0.8448180462335417,0.01241913387020083,"linear, log2FC ∉ (-1.0, 1.0) and pP > 1.3",false,none
g0043,WT,drugA,1.25,0,cmpd,drugA | DMSO,193.5410133657973,216.0510848642994,22.169967142790487,5.250893242228994,-0.15873315425555123,0.6290582088171935,0.01241913387020083,"linear, log2FC ∉ (-1.0, 1.0) and pP > 1.3",false,none
g0044,WT,drugA,1.25,0,cmpd,drugA | DMSO,591.6816478479834,563.3395525929727,59.46184116956867,68.09877826125324,0.07081637970988197,0.20884423365262353,0.01241913387020083,"linear, log2FC ∉ (-1.0, 1.0) and pP > 1.3",false,none
g0045,WT,drugA,1.25,0,cmpd,drugA | DMSO,1128.1285270502774,1208.7717367869277,54.591801832447196,80.98775856680217,-0.09961039072044642,0.6417354004470136,0.01241913387020083,"linear, log2FC ∉ (-1.0, 1.0) and pP > 1.3",false,none
g0046,WT,drugA,1.25,0,cmpd,drugA | DMSO,270.4123820092898,249.35806119337047,12.879351504337297,18.331827104416504,0.1169423703222785,0.70787215892713,0.01241913387020083,"linear, log2FC ∉ (-1.0, 1.0) and pP > 1.3",false,none
g0047,WT,drugA,1.25,0,cmpd,drugA | DMSO,281.9354119349227,273.4193345685031,11.102598071622817,47.12541649921495,0.044249430866635464,0.10249872116884741,0.01241913387020083,"linear, log2FC ∉ (-1.0, 1.0) and pP > 1.3",false,none
g0048,WT,drugA,1.25,0,cmpd,drugA | DMSO,112.5141525791708,112.15372697002036,6.128321482398267,12.921822664478862,0.0046289187939141385,0.014084241021700401,0.005574849507535714,"linear, log2FC ∉ (-1.0, 1.0) and pP > 1.3",false,none
g0049,WT,drugA,1.25,0,cmpd,drugA | DMSO,495.54005331618833,536.2620256917163,18.21428569271614,25.065274687574203,-0.11393642374271096,1.0625991046077166,0.01241913387020083,"linear, log2FC ∉ (-1.0, 1.0) and pP > 1.3",false,none
g0050,WT,drugA,1.25,0,cmpd,drugA | DMSO,240.59489275784074,245.2819294195934,11.26917255814951,17.009788978955406,-0.02783493263533643,0.14707523229552077,0.01241913387020083,"linear, log2FC ∉ (-1.0, 1.0) and pP > 1.3",false,none
g0051,WT,drugA,1.25,0,cmpd,drugA | DMSO,322.2868411140372,298.29913021439086,39.274877601384645,21.94275213874121,0.11158551370048819,0.38666424114654957,0.01241913387020083,"linear, log2FC ∉ (-1.0, 1.0) and pP > 1.3",false,none
g0052,WT,drugA,1.25,0,cmpd,drugA | DMSO,1107.1377440774866,1094.266994678846,82.0174476253806,57.619034053236824,0.01686993543957449,0.07795450408743512,0.010459680928219342,"linear, log2FC ∉ (-1.0, 1.0) and pP > 1.3",false,none
g0053,WT,drugA,1.25,0,cmpd,drugA | DMSO,2115.214299355999,2201.590313310434,101.05277990188523,275.9074577584656,-0.05774219255442503,0.18951021888322758,0.01241913387020083,"linear, log2FC ∉ (-1.0, 1.0) and pP > 1.3",false,none
g0054,WT,drugA,1.25,0,cmpd,drugA | DMSO,33.97631403235999,37.7945540321012,5.947879152301384,7.299407649961494,-0.15364901750978888,0.28520546200149205,0.01241913387020083,"linear, log2FC ∉ (-1.0, 1.0) and pP > 1.3",false,none
g0055,WT,drugA,1.25,0,cmpd,drugA | DMSO,373.32723876337855,357.4151372041133,53.141569209622666,41.82264179319233,0.06284003810898753,0.1524596179375165,0.01241913387020083,"linear, log2FC ∉ (-1.0, 1.0) and pP > 1.3",false,none
g0056,WT,drugA,1.25,0,cmpd,drugA | DMSO,433.8840073045933,399.341838681348,23.556885256392793,69.67929275034987,0.11968518055310895,0.20635896632490225,0.01241913387020083,"linear, log2FC ∉ (-1.0, 1.0) and pP > 1.3",false,none
g0057,WT,drugA,1.25,0,cmpd,drugA | DMSO,692.0404739160339,706.1207496003329,78.40077157242568,47.5979773582118,-0.029058495275696927,0.09304282525254971,0.01241913387020083,"linear, log2FC ∉ (-1.0, 1.0) and pP > 1.3",false,none
g0058,WT,drugA,1.25,0,cmpd,drugA | DMSO,120.94469090969575,96.65574581988713,12.818992375109698,5.577498680269379,0.3234200380652963,1.3306895449026606,0.01241913387020083,"linear, log2FC ∉ (-1.0, 1.0) and pP > 1.3",false,none
g0059,WT,drugA,1.25,0,cmpd,drugA | DMSO,4119.4930069140055,4115.831676264947,710.9269713475423,559.1373516417257,0.0012828113332954416,0.002282358238572872,0.00046903996975371156,"linear, log2FC ∉ (-1.0, 1.0) and pP > 1.3",false,none
g0060,WT,drugA,1.25,0,cmpd,drugA | DMSO,2366.875106139701,2072.554618231815,47.37458137444693,427.4704063588122,0.19157345910203638,0.4193150252898067,0.01241913387020083,"linear, log2FC ∉ (-1.0, 1.0) and pP > 1.3",false,none
g0061,WT,drugA,1.25,0,cmpd,drugA | DMSO,382.7241308511549,350.70923890038625,75.19335289510043,16.87962457914363,0.12602942946005946,0.27975566401007446,0.01241913387020083,"linear, log2FC ∉ (-1.0, 1.0) and pP > 1.3",false,none
g0062,WT,drugA,1.25,0,cmpd,drugA | DMSO,513.1185417871862,521.7436221167346,63.73994680144468,44.69729164804027,-0.02404890078623012,0.06616247287110946,0.010459680928219342,"linear, log2FC ∉ (-1.0, 1.0) and pP > 1.3",false,none
g0063,WT,drugA,1.25,0,cmpd,drugA | DMSO,3598.8880704476255,3282.7560033556156,447.58221714731155,164.24155803503064,0.13264371045171153,0.4802074521357895,0.01241913387020083,"linear, log2FC ∉ (-1.0, 1.0) and pP > 1.3",false,none
g0064,WT,drugA,1.25,0,cmpd,drugA | DMSO,273.5164449380867,253.37652022239587,14.490052641108488,29.337866002909827,0.11034473672936951,0.4208210948856762,0.01241913387020083,"linear, log2FC ∉ (-1.0, 1.0) and pP > 1.3",false,none
g0065,WT,drugA,1.25,0,cmpd,drugA | DMSO,2989.3616911361714,3132.3603098581025,280.1830094153748,391.0781261424708,-0.06741270959061296,0.19823089047111378,0.01241913387020083,"linear, log2FC ∉ (-1.0, 1.0) and pP > 1.3",false,none
g0066,WT,drugA,1.25,0,cmpd,drugA | DMSO,1623.7055349847865,1707.7866033206228,184.37813265164556,123.50044048107672,-0.07283769593561296,0.25391369969253985,0.01241913387020083,"linear, log2FC ∉ (-1.0, 1.0) and pP > 1.3",false,none
g0067,WT,drugA,1.25,0,cmpd,drugA | DMSO,394.14385971285026,397.0193518207193,8.245743766894979,49.77101350298354,-0.010487030767871275,0.03165779652815894,0.0067725711477665115,"linear, log2FC ∉ (-1.0, 1.0) and pP > 1.3",false,none
g0068,WT,drugA,1.25,0,cmpd,drugA | DMSO,224.8340982173554,194.16243252658703,9.969949968281716,36.05399964660753,0.2115967622576571,0.5183529523139847,0.01241913387020083,"linear, log2FC ∉ (-1.0, 1.0) and pP > 1.3",false,none
g0069,WT,drugA,1.25,0,cmpd,drugA | DMSO,303.9857296002608,312.8719708530021,27.854987962911586,45.437235611988875,-0.041568819236028176,0.10330921260249787,0.01241913387020083,"linear, log2FC ∉ (-1.0, 1.0) and pP > 1.3",false,none
g0070,WT,drugA,1.25,0,cmpd,drugA | DMSO,40.663197244133904,36.249502500496284,4.06061986153272,0.558910211377897,0.16576245983112248,0.7402008100221009,0.01241913387020083,"linear, log2FC ∉ (-1.0, 1.0) and pP > 1.3",false,none
g0071,WT,drugA,1.25,0,cmpd,drugA | DMSO,44.11418553973771,48.384151614979324,6.798409606391007,3.65978878845683,-0.13329191609447477,0.3747688286088252,0.01241913387020083,"linear, log2FC ∉ (-1.0, 1.0) and pP > 1.3",false,none
g0072,WT,drugA,1.25,0,cmpd,drugA | DMSO,199.69555109909294,209.0058825911799,10.317657234640635,19.99504963565451,-0.06574135618496513,0.28464951812728534,0.01241913387020083,"linear, log2FC ∉ (-1.0, 1.0) and pP > 1.3",false,none
g0073,WT,drugA,1.25,0,cmpd,drugA | DMSO,915.0942824391589,1057.8788974981821,68.2850779128127,93.17640043587738,-0.20918218444323244,0.806212227596783,0.01241913387020083,"linear, log2FC ∉ (-1.0, 1.0) and pP > 1.3",false,none
g0074,WT,drugA,1.25,0,cmpd,drugA | DMSO,1287.390796251484,1247.9878591320846,143.36965676967162,85.54346338206268,0.044846160735353635,0.15140298286462012,0.01241913387020083,"linear, log2FC ∉ (-1.0, 1.0) and pP > 1.3",false,none
g0075,WT,drugA,1.25,0,cmpd,drugA | DMSO,200.48816391704472,235.11839688440227,27.429630204371303,8.290737240961157,-0.2298703595684497,0.7571737469762054,0.01241913387020083,"linear, log2FC ∉ (-1.0, 1.0) and pP > 1.3",false,none
g0076,WT,drugA,1.25,0,cmpd,drugA | DMSO,37.344749066501976,43.62584349237495,0.011808683147420113,3.888672657202465,-0.2242776214217459,1.0253255021755654,0.01241913387020083,"linear, log2FC ∉ (-1.0, 1.0) and pP > 1.3",false,none
g0077,WT,drugA,1.25,0,cmpd,drugA | DMSO,1351.1947498237678,1412.9986715993641,290.0868378129727,115.96877501856628,-0.06452448179861392,0.1182336972382354,0.01241913387020083,"linear, log2FC ∉ (-1.0, 1.0) and pP > 1.3",false,none
g0078,WT,drugA,1.25,0,cmpd,drugA | DMSO,526.7052704347083,523.3714476714887,105.18695256196557,27.41123341130191,0.00916067491978012,0.016708977870640615,0.005574849507535714,"linear, log2FC ∉ (-1.0, 1.0) and pP > 1.3",false,none
g0079,WT,drugA,1.25,0,cmpd,drugA | DMSO,563.8629067323768,588.7458988037775,14.90361413274432,18.102450152870297,-0.06230066542527801,0.8524755089040874,0.01241913387020083,"linear, log2FC ∉ (-1.0, 1.0) and pP > 1.3",false,none
g0080,WT,drugA,1.25,0,cmpd,drugA | DMSO,687.7283007556715,705.2497307484317,105.50026224064422,94.55119669241368,-0.03629549475643401,0.07506159769254941,0.010459680928219342,"linear, log2FC ∉ (-1.0, 1.0) and pP > 1.3",false,none
g0081,WT,drugA,1.25,0,cmpd,drugA | DMSO,257.0835443098606,266.0290645091569,1.3814004839686802,2.855502786282432,-0.049346605798357146,1.725133330936886,0.01241913387020083,"linear, log2FC ∉ (-1.0, 1.0) and pP > 1.3",false,none
g0082,WT,drugA,1.25,0,cmpd,drugA | DMSO,86.55782883478341,95.43823811857712,13.201994120326246,2.8264870087808687,-0.14090309783240684,0.41667657123319934,0.01241913387020083,"linear, log2FC ∉ (-1.0, 1.0) and pP > 1.3",false,none
g0083,WT,drugA,1.25,0,cmpd,drugA | DMSO,1224.9653390769804,1306.9567631387513,24.36318343974174,273.761384813836,-0.09347048642916711,0.18956467296487672,0.01241913387020083,"linear, log2FC ∉ (-1.0, 1.0) and pP > 1.3",false,none
g0084,WT,drugA,1.25,0,cmpd,drugA | DMSO,552.4725987702568,501.22977048105116,62.77624651238227,39.76110781449801,0.14043080638893457,0.5259051442343398,0.01241913387020083,"linear, log2FC ∉ (-1.0, 1.0) and pP > 1.3",false,none
g0085,WT,drugA,1.25,0,cmpd,drugA | DMSO,3310.599700993273,3657.039454926228,276.09888009071244,158.9523878647766,-0.14358361290677024,0.7856267195590314,0.01241913387020083,"linear, log2FC ∉ (-1.0, 1.0) and pP > 1.3",false,none
g0086,WT,drugA,1.25,0,cmpd,drugA | DMSO,190.91520437130276,211.81300737149553,34.617025421993375,39.43010792524115,-0.14985918483155825,0.2783183896087444,0.01241913387020083,"linear, log2FC ∉ (-1.0, 1.0) and pP > 1.3",false,none
g0087,WT,drugA,1.25,0,cmpd,drugA | DMSO,489.3913092349209,473.3585870496801,38.2272834768109,32.02931454000872,0.048054987972966146,0.21680765969128032,0.01241913387020083,"linear, log2FC ∉ (-1.0, 1.0) and pP > 1.3",false,none
g0088,WT,drugA,1.25,0,cmpd,drugA | DMSO,266.0206834012439,289.7172756306058,14.2113879963765,19.455008950521098,-0.12310729281370847,0.785931457048348,0.01241913387020083,"linear, log2FC ∉ (-1.0, 1.0) and pP > 1.3",false,none
g0089,WT,drugA,1.25,0,cmpd,drugA | DMSO,2063.9517622816243,2226.3515280043002,188.05053977761654,127.31123149103952,-0.10927215069247609,0.5211738690418821,0.01241913387020083,"linear, log2FC ∉ (-1.0, 1.0) and pP > 1.3",false,none
g0090,WT,drugA,1.25,0,cmpd,drugA | DMSO,284.576595202089,294.9907904482051,23.07229589972346,38.47896953606515,-0.0518529012103528,0.14887137988443636,0.01241913387020083,"linear, log2FC ∉ (-1.0, 1.0) and pP > 1.3",false,none
g0091,WT,drugA,1.25,0,cmpd,drugA | DMSO,70.15913413424362,67.96993149668366,3.8583790759644585,10.780217314901034,0.045734274138371944,0.11392451510926647,0.01241913387020083,"linear, log2FC ∉ (-1.0, 1.0) and pP > 1.3",false,none
g0092,WT,drugA,1.25,0,cmpd,drugA | DMSO,761.0010044089648,765.6938402612298,37.27038482181452,121.58836345528174,-0.008869293505311404,0.020496951905263898,0.005574849507535714,"linear, log2FC ∉ (-1.0, 1.0) and pP > 1.3",false,none
g0093,WT,drugA,1.25,0,cmpd,drugA | DMSO,538.187646298135,509.14653496676726,17.314838139024058,70.83027710192924,0.08002834430813266,0.24837847142916922,0.01241913387020083,"linear, log2FC ∉ (-1.0, 1.0) and pP > 1.3",false,none
g0094,WT,drugA,1.25,0,cmpd,drugA | DMSO,602.1103657363253,527.7640813311826,61.72040133464822,28.15275504176994,0.19013478781417348,0.8464484299474828,0.01241913387020083,"linear, log2FC ∉ (-1.0, 1.0) and pP > 1.3",false,none
g0095,WT,drugA,1.25,0,cmpd,drugA | DMSO,225.00656588393414,221.77981150385796,18.64375679827275,32.07870845473026,0.0208390574028261,0.05075558622851806,0.010459680928219342,"linear, log2FC ∉ (-1.0, 1.0) and pP > 1.3",false,none
g0096,WT,drugA,1.25,0,cmpd,drugA | DMSO,491.7193810882716,470.7527652821781,30.376043377315323,25.334385340834544,0.0628656505113181,0.3872340810745823,0.01241913387020083,"linear, log2FC ∉ (-1.0, 1.0) and pP > 1.3",false,none
g0097,WT,drugA,1.25,0,cmpd,drugA | DMSO,1175.070227823441,1247.7725017490534,130.1307522839514,240.77905235461606,-0.08660793923482224,0.17369772282477114,0.01241913387020083,"linear, log2FC ∉ (-1.0, 1.0) and pP > 1.3",false,none
g0098,WT,drugA,1.25,0,cmpd,drugA | DMSO,1155.4786005344076,1034.2253207036224,88.24119733932194,75.08159711505695,0.15994000979708112,0.8456734841346661,0.01241913387020083,"linear, log2FC ∉ (-1.0, 1.0) and pP > 1.3",false,none
g0099,WT,drugA,1.25,0,cmpd,drugA | DMSO,230.8336909263542,225.33027883426496,24.40735590648479,22.71323930030769,0.03481261612922015,0.10290244096704046,0.01241913387020083,"linear, log2FC ∉ (-1.0, 1.0) and pP > 1.3",false,none
g0100,WT,drugA,1.25,0,cmpd,drugA | DMSO,2211.2236141519693,2049.571776790482,105.27281905194917,201.1807702376759,0.10952241319277789,0.49839702738888303,0.01241913387020083,"linear, log2FC ∉ (-1.0, 1.0) and pP > 1.3",false,none
g0101,WT,drugA,1.25,0,cmpd,drugA | DMSO,226.24193026023983,207.7343551078049,37.17234051766033,8.475802068551982,0.12312650533662506,0.3317767114979593,0.01241913387020083,"linear, log2FC ∉ (-1.0, 1.0) and pP > 1.3",false,none
g0102,WT,drugA,1.25,0,cmpd,drugA | DMSO,1062.0108654268693,997.7644975839011,108.2364008273706,146.81398299963698,0.09002728496649048,0.23486185878800886,0.01241913387020083,"linear, log2FC ∉ (-1.0, 1.0) and pP > 1.3",false,none
g0103,WT,drugA,1.25,0,cmpd,drugA | DMSO,510.30564066521896,536.4511430541068,43.533707529463626,50.23190395611134,-0.07208519578810701,0.27384412781439665,0.01241913387020083,"linear, log2FC ∉ (-1.0, 1.0) and pP > 1.3",false,none
g0104,WT,drugA,1.25,0,cmpd,drugA | DMSO,3004.782076636114,2967.723837667747,207.48010680479393,337.1269853797133,0.01790351469812279,0.055048044823729506,0.010459680928219342,"linear, log2FC ∉ (-1.0, 1.0) and pP > 1.3",false,none
g0105,WT,drugA,1.25,0,cmpd,drugA | DMSO,956.0876514230075,954.8610629136567,108.75122445557521,133.61560394188183,0.0018520574512557175,0.004024518056364078,0.00046903996975371156,"linear, log2FC ∉ (-1.0, 1.0) and pP > 1.3",false,none
g0106,WT,drugA,1.25,0,cmpd,drugA | DMSO,677.9452130478405,728.3315941391068,27.13162318052802,71.26832750735805,-0.10342673965703142,0.47516721660509176,0.01241913387020083,"linear, log2FC ∉ (-1.0, 1.0) and pP > 1.3",false,none
g0107,WT,drugA,1.25,0,cmpd,drugA | DMSO,612.600479100153,579.384514796494,78.02121270340496,50.60837499920696,0.08042536900530806,0.24424609552017124,0.01241913387020083,"linear, log2FC ∉ (-1.0, 1.0) and pP > 1.3",false,none
g0108,WT,drugA,1.25,0,cmpd,drugA | DMSO,371.6869017747589,357.701267283094,22.823446009354594,19.294170416693497,0.055332619005422856,0.3347438989015573,0.01241913387020083,"linear, log2FC ∉ (-1.0, 1.0) and pP > 1.3",false,none
g0109,WT,drugA,1.25,0,cmpd,drugA | DMSO,621.8020976813652,595.5962882707158,81.43527877671205,46.043488133183146,0.062120720555714826,0.1836689517775318,0.01241913387020083,"linear, log2FC ∉ (-1.0, 1.0) and pP > 1.3",false,none
