uniqID,strain,cmpd,dose,time,cmp_cond,comparison,mean1,mean2,sd1,sd2,log2FC,pP,pQ,thrsh,signf,effect
g0053,WT,drugA,2.5,6,cmpd,drugA | DMSO,1303.3188736982058,1394.4172860262938,52.26318288200806,88.96199091010004,-0.09747225823304895,0.6810513545942734,0.11486211007264371,"linear, log2FC ∉ (-1.0, 1.0) and pP > 1.3",false,none
g0054,WT,drugA,2.5,6,cmpd,drugA | DMSO,415.24134827695,389.7194198128054,28.944620459887247,39.63284528838281,0.09151428622006286,0.3672615163074655,0.08253403186588378,"linear, log2FC ∉ (-1.0, 1.0) and pP > 1.3",false,none
g0055,WT,drugA,2.5,6,cmpd,drugA | DMSO,179.8021155082689,220.9915825161527,17.547191159842967,35.10886834116442,-0.2975814236138259,0.8469282150569045,0.11486211007264371,"linear, log2FC ∉ (-1.0, 1.0) and pP > 1.3",false,none
g0056,WT,drugA,2.5,6,cmpd,drugA | DMSO,130.49451941089654,144.81499337024212,10.451252300134886,18.421355061604757,-0.15022176221240624,0.5118533309344715,0.11486211007264371,"linear, log2FC ∉ (-1.0, 1.0) and pP > 1.3",false,none
g0057,WT,drugA,2.5,6,cmpd,drugA | DMSO,493.7966849045017,483.82600240531514,105.61526196539927,59.886064320939916,0.029428844413242672,0.04825798230362633,0.011091877351670762,"linear, log2FC ∉ (-1.0, 1.0) and pP > 1.3",false,none
g0058,WT,drugA,2.5,6,cmpd,drugA | DMSO,764.9953117457978,650.3230650522834,147.28168538006244,114.55724092010735,0.23429431346421303,0.4657448066601817,0.11486211007264371,"linear, log2FC ∉ (-1.0, 1.0) and pP > 1.3",false,none
g0059,WT,drugA,2.5,6,cmpd,drugA | DMSO,233.03917298646965,238.34647837741844,15.948057843682873,52.78952600787812,-0.032487822684468703,0.05569889142582577,0.011091877351670762,"linear, log2FC ∉ (-1.0, 1.0) and pP > 1.3",false,none
g0060,WT,drugA,2.5,6,cmpd,drugA | DMSO,1239.6246650410956,1451.6670897266758,28.046823892594418,225.15983198159694,-0.2278072726560758,0.6615599425423934,0.11486211007264371,"linear, log2FC ∉ (-1.0, 1.0) and pP > 1.3",false,none
g0061,WT,drugA,2.5,6,cmpd,drugA | DMSO,943.9000307345453,877.4038172160941,174.22339852161912,56.60127941059527,0.10539308767130606,0.24234211761250396,0.04888473840158816,"linear, log2FC ∉ (-1.0, 1.0) and pP > 1.3",false,none
g0062,WT,drugA,2.5,6,cmpd,drugA | DMSO,167.25980137967804,136.7321017300563,8.523517744356653,11.877481194064313,0.2907387586908934,1.4431396195028134,0.29481241526698293,"linear, log2FC ∉ (-1.0, 1.0) and pP > 1.3",false,none
g0063,WT,drugA,2.5,6,cmpd,drugA | DMSO,2694.2544523081942,2907.4388238221445,271.3277131636704,260.26446328888915,-0.10986272683708442,0.41593671862477033,0.10287563553925365,"linear, log2FC ∉ (-1.0, 1.0) and pP > 1.3",false,none
g0064,WT,drugA,2.5,6,cmpd,drugA | DMSO,1504.098143928406,1136.7181597106637,118.18045198474276,49.737252200599286,0.4040241136730476,1.951876608822298,0.41773023083376504,"linear, log2FC ∉ (-1.0, 1.0) and pP > 1.3",false,none
g0065,WT,drugA,2.5,6,cmpd,drugA | DMSO,25.728636158395,22.82454209382661,4.293495375264886,2.164222231913904,0.1727890665685372,0.4496785675971094,0.11486211007264371,"linear, log2FC ∉ (-1.0, 1.0) and pP > 1.3",false,none
g0066,WT,drugA,2.5,6,cmpd,drugA | DMSO,98.33456619137733,104.13879299005298,13.42407008104866,13.708681697924563,-0.08273704904362766,0.20193838539513423,0.04007280918943011,"linear, log2FC ∉ (-1.0, 1.0) and pP > 1.3",false,none
g0067,WT,drugA,2.5,6,cmpd,drugA | DMSO,211.41162686316557,185.16890385868368,14.420412753245182,19.08694504717208,0.19121288033761896,0.8306767534575108,0.11486211007264371,"linear, log2FC ∉ (-1.0, 1.0) and pP > 1.3",false,none
g0068,WT,drugA,2.5,6,cmpd,drugA | DMSO,1744.2951493395644,1802.757440043972,290.52453775377535,87.3983312229321,-0.047561119209451164,0.1139358648801044,0.02027679546385673,"linear, log2FC ∉ (-1.0, 1.0) and pP > 1.3",false,none
g0069,WT,drugA,2.5,6,cmpd,drugA | DMSO,325.11076975437163,371.2954684109268,1.6838296140296463,41.85647220104445,-0.1916363593524366,0.7503849033318621,0.11486211007264371,"linear, log2FC ∉ (-1.0, 1.0) and pP > 1.3",false,none
g0070,WT,drugA,2.5,6,cmpd,drugA | DMSO,613.1260764189115,634.291346335246,28.15503090169183,73.3541847893879,-0.04896189538883888,0.17184886432764743,0.03390646067334664,"linear, log2FC ∉ (-1.0, 1.0) and pP > 1.3",false,none
g0071,WT,drugA,2.5,6,cmpd,drugA | DMSO,216.0684292606091,201.13030450311624,35.76179834321823,4.486877025254056,0.10335781855429182,0.27365471599619556,0.05652660505242357,"linear, log2FC ∉ (-1.0, 1.0) and pP > 1.3",false,none
g0072,WT,drugA,2.5,6,cmpd,drugA | DMSO,203.277786593512,183.40767797336684,35.52847487689053,20.230106172322966,0.14839853612413734,0.3510773735900307,0.07191513164958019,"linear, log2FC ∉ (-1.0, 1.0) and pP > 1.3",false,none
g0073,WT,drugA,2.5,6,cmpd,drugA | DMSO,299.55205138960207,371.55290581378773,10.29343239442153,24.839304459396374,-0.3107609388856236,1.799798878952964,0.3868133095853154,"linear, log2FC ∉ (-1.0, 1.0) and pP > 1.3",false,none
g0074,WT,drugA,2.5,6,cmpd,drugA | DMSO,246.59341112171677,252.5285263393425,27.714853483319025,32.285563722591924,-0.03431211598241646,0.07040851341568306,0.012415041733760129,"linear, log2FC ∉ (-1.0, 1.0) and pP > 1.3",false,none
g0075,WT,drugA,2.5,6,cmpd,drugA | DMSO,249.45705437434003,231.45414124581018,32.198855176833504,21.17175685946584,0.1080650917845416,0.33449486094953407,0.06661666216756403,"linear, log2FC ∉ (-1.0, 1.0) and pP > 1.3",false,none
g0076,WT,drugA,2.5,6,cmpd,drugA | DMSO,1049.3775256702284,987.5695107970852,133.80055565302192,42.13532472344952,0.08757959548239569,0.2985239343578024,0.06342245240212946,"linear, log2FC ∉ (-1.0, 1.0) and pP > 1.3",false,none
g0077,WT,drugA,2.5,6,cmpd,drugA | DMSO,819.8789225861971,764.2234000553003,35.61924534907247,46.22931595337696,0.10141643949824264,0.7337014400999137,0.11486211007264371,"linear, log2FC ∉ (-1.0, 1.0) and pP > 1.3",false,none
g0078,WT,drugA,2.5,6,cmpd,drugA | DMSO,839.226467322398,846.7162399729975,106.82650888927067,55.09786291812177,-0.012818382141658091,0.035685530028719395,0.011091877351670762,"linear, log2FC ∉ (-1.0, 1.0) and pP > 1.3",false,none
g0079,WT,drugA,2.5,6,cmpd,drugA | DMSO,243.76625028386272,252.85501618539294,22.386700330830994,15.805352087056203,-0.052812002199000396,0.22000164390795307,0.04420145569859894,"linear, log2FC ∉ (-1.0, 1.0) and pP > 1.3",false,none
g0080,WT,drugA,2.5,6,cmpd,drugA | DMSO,601.4228750671994,562.9684488443927,9.336060335307698,72.06583771095883,0.0953256719558695,0.3314996954555428,0.06661666216756403,"linear, log2FC ∉ (-1.0, 1.0) and pP > 1.3",false,none
g0081,WT,drugA,2.5,6,cmpd,drugA | DMSO,983.9186798346713,1144.2380412611808,47.400970046434914,152.57713913265445,-0.2177762261188736,0.7449458914633172,0.11486211007264371,"linear, log2FC ∉ (-1.0, 1.0) and pP > 1.3",false,none
g0082,WT,drugA,2.5,6,cmpd,drugA | DMSO,264.57863072589305,244.282180415424,27.603286219294063,8.016668212335622,0.11514791632114374,0.5011458635215154,0.11486211007264371,"linear, log2FC ∉ (-1.0, 1.0) and pP > 1.3",false,none
g0083,WT,drugA,2.5,6,cmpd,drugA | DMSO,681.2654951468835,655.5766323905183,2.351185607867484,73.35347541775191,0.05545270733487939,0.21306618593887602,0.04346655937707711,"linear, log2FC ∉ (-1.0, 1.0) and pP > 1.3",false,none
g0084,WT,drugA,2.5,6,cmpd,drugA | DMSO,376.5831079408649,370.32224879294813,20.179959903152103,50.61998086578066,0.02418705911585839,0.0666936047970679,0.012415041733760129,"linear, log2FC ∉ (-1.0, 1.0) and pP > 1.3",false,none
g0085,WT,drugA,2.5,6,cmpd,drugA | DMSO,270.3026905655654,267.44665927956754,22.424004367172703,58.4425513666589,0.015324689529817803,0.02549370026278251,0.011091877351670762,"linear, log2FC ∉ (-1.0, 1.0) and pP > 1.3",false,none
g0086,WT,drugA,2.5,6,cmpd,drugA | DMSO,1671.5748748397318,1628.5119873763347,243.63633549813056,90.98896575105178,0.03765363966772739,0.10027179603994692,0.019103538188451726,"linear, log2FC ∉ (-1.0, 1.0) and pP > 1.3",false,none
g0087,WT,drugA,2.5,6,cmpd,drugA | DMSO,251.8971475735111,263.9710696216078,22.41246350866826,22.81504181871732,-0.06754503810980061,0.26044198515967154,0.05411294175803551,"linear, log2FC ∉ (-1.0, 1.0) and pP > 1.3",false,none
g0088,WT,drugA,2.5,6,cmpd,drugA | DMSO,427.28547541228,522.9948594487423,21.424158111181764,14.169727095240852,-0.2915964894460856,2.093447053417982,0.41773023083376504,"linear, log2FC ∉ (-1.0, 1.0) and pP > 1.3",false,none
g0089,WT,drugA,2.5,6,cmpd,drugA | DMSO,1522.785853061474,1451.6144990183188,179.31494915908402,88.52147721601126,0.06905470026293337,0.23945382082589226,0.04888473840158816,"linear, log2FC ∉ (-1.0, 1.0) and pP > 1.3",false,none
g0090,WT,drugA,2.5,6,cmpd,drugA | DMSO,445.6248206793782,402.7760530477184,91.65023237340351,45.796934743952136,0.14585168020063044,0.293805615549959,0.06073830350473919,"linear, log2FC ∉ (-1.0, 1.0) and pP > 1.3",false,none
g0091,WT,drugA,2.5,6,cmpd,drugA | DMSO,1134.5301727884842,1251.42989351511,78.85442233174692,158.01385146744613,-0.14148249397795354,0.4937045163158831,0.11486211007264371,"linear, log2FC ∉ (-1.0, 1.0) and pP > 1.3",false,none
g0092,WT,drugA,2.5,6,cmpd,drugA | DMSO,1825.86256324471,1838.1572801884784,376.1475040681807,150.84119895351867,-0.009682040215148291,0.016856082660908118,0.007258023910371842,"linear, log2FC ∉ (-1.0, 1.0) and pP > 1.3",false,none
g0093,WT,drugA,2.5,6,cmpd,drugA | DMSO,294.98611546306165,303.3982687930666,18.965394499624544,22.919156615946342,-0.040565802848167465,0.18722554084443607,0.03871780342084336,"linear, log2FC ∉ (-1.0, 1.0) and pP > 1.3",false,none
g0094,WT,drugA,2.5,6,cmpd,drugA | DMSO,372.76834773285964,375.43347886002493,18.23736167425767,26.321713510620214,-0.010277942624174585,0.04914698430316427,0.011091877351670762,"linear, log2FC ∉ (-1.0, 1.0) and pP > 1.3",false,none
g0095,WT,drugA,2.5,6,cmpd,drugA | DMSO,615.770888280841,610.3665507776115,77.61442351436678,83.05162777087129,0.01271776092478838,0.02762642714399059,0.011091877351670762,"linear, log2FC ∉ (-1.0, 1.0) and pP > 1.3",false,none
g0096,WT,drugA,2.5,6,cmpd,drugA | DMSO,547.4122745446244,544.8333346928076,85.36383425316706,46.604384499352484,0.006812809532277697,0.014968583433891852,0.007082944016742857,"linear, log2FC ∉ (-1.0, 1.0) and pP > 1.3",false,none
g0097,WT,drugA,2.5,6,cmpd,drugA | DMSO,53.58565184084543,56.473302163995655,6.313160024773169,0.9153518565623213,-0.07572223789109245,0.2823733685471883,0.060093396943878316,"linear, log2FC ∉ (-1.0, 1.0) and pP > 1.3",false,none
g0098,WT,drugA,2.5,6,cmpd,drugA | DMSO,296.6474673521469,306.0795559897106,9.810399318215252,19.32285122600485,-0.04515722022774504,0.29946314736632784,0.06342245240212946,"linear, log2FC ∉ (-1.0, 1.0) and pP > 1.3",false,none
g0099,WT,drugA,2.5,6,cmpd,drugA | DMSO,497.30925966729734,420.38556180993857,34.38052588972425,36.97150915943141,0.24243017307668957,1.198675985122931,0.17926294407879603,"linear, log2FC ∉ (-1.0, 1.0) and pP > 1.3",false,none
g0100,WT,drugA,2.5,6,cmpd,drugA | DMSO,480.3478768071957,500.1177541765255,15.262706553064152,56.482308943463224,-0.058188210856313205,0.2185164567284771,0.04420145569859894,"linear, log2FC ∉ (-1.0, 1.0) and pP > 1.3",false,none
g0101,WT,drugA,2.5,6,cmpd,drugA | DMSO,272.61943424026737,259.3035511427636,36.591839944409074,12.804921630481363,0.07224644738187713,0.22607017298905133,0.04420145569859894,"linear, log2FC ∉ (-1.0, 1.0) and pP > 1.3",false,none
g0102,WT,drugA,2.5,6,cmpd,drugA | DMSO,530.7750466596838,543.8360254864424,51.00226048919988,104.53613925330797,-0.03507117654627656,0.06680668732112613,0.012415041733760129,"linear, log2FC ∉ (-1.0, 1.0) and pP > 1.3",false,none
g0103,WT,drugA,2.5,6,cmpd,drugA | DMSO,390.55317560649917,340.61002215065776,52.905656715533375,26.99978188727711,0.1973981056138694,0.6536846256899718,0.11486211007264371,"linear, log2FC ∉ (-1.0, 1.0) and pP > 1.3",false,none
g0104,WT,drugA,2.5,6,cmpd,drugA | DMSO,2515.9666698641986,2006.6200519314746,172.7421307390348,186.0845323252845,0.3263453381540291,1.5073946949837076,0.3064269394318013,"linear, log2FC ∉ (-1.0, 1.0) and pP > 1.3",false,none
g0105,WT,drugA,2.5,6,cmpd,drugA | DMSO,449.02394638008184,472.353980383896,20.284533262519215,38.372261605852565,-0.0730760296703643,0.3848235206926319,0.09085537951613754,"linear, log2FC ∉ (-1.0, 1.0) and pP > 1.3",false,none
g0106,WT,drugA,2.5,6,cmpd,drugA | DMSO,145.7664236598526,133.52348390853513,6.551361554029314,12.96841221487003,0.12656493933464752,0.591395427280244,0.11486211007264371,"linear, log2FC ∉ (-1.0, 1.0) and pP > 1.3",false,none
g0107,WT,drugA,2.5,6,cmpd,drugA | DMSO,1098.610357407199,1074.7081374176546,59.5229937455473,146.87619235178772,0.0317348835607163,0.08907940912760176,0.017999718124494104,"linear, log2FC ∉ (-1.0, 1.0) and pP > 1.3",false,none
g0108,WT,drugA,2.5,6,cmpd,drugA | DMSO,1455.130932171967,1387.116482101059,169.17348224305422,114.43998344164729,0.06906003015024886,0.22531422555120403,0.04420145569859894,"linear, log2FC ∉ (-1.0, 1.0) and pP > 1.3",false,none
g0109,WT,drugA,2.5,6,cmpd,drugA | DMSO,50.276677724660914,50.73409176900021,2.0565665942566924,2.4846362216165403,-0.013066200514862736,0.08710319630049822,0.017999718124494104,"linear, log2FC ∉ (-1.0, 1.0) and pP > 1.3",false,none
