uniqID,cmpd,dose,time,cmp_cond,comparison,mean1,mean2,sd1,sd2,log2FC,pP,pQ,thrsh,signf,effect
g0791,E28,0.16,6,cmpd,E28 | DMSO,259.5537156183169,446.85369425404286,27.751989658707593,133.91785311069228,-0.7837694108364985,1.1265446822663698,0.16830557431235138,"linear, log2FC ∉ (-1.0, 1.0) and pP > 1.3",False,none
g0791,E28,0.16,24,cmpd,E28 | DMSO,79.67936983637344,318.5865487555787,21.188661581347336,20.874446936588928,-1.9994072125481726,2.051682876927726,0.8475628942718011,"linear, log2FC ∉ (-1.0, 1.0) and pP > 1.3",True,down
g0791,E28,0.16,72,cmpd,E28 | DMSO,42.654925103713744,404.2667090270423,6.537300968782612,218.0956038504027,-3.244523168498209,1.873772603596514,0.6433236822182401,"linear, log2FC ∉ (-1.0, 1.0) and pP > 1.3",True,down
g0791,E28,0.3,72,cmpd,E28 | DMSO,26.31336545563501,404.2667090270423,6.697570956720312,218.0956038504027,-3.9414397191502744,2.2989907674620564,1.0685418460837823,"linear, log2FC ∉ (-1.0, 1.0) and pP > 1.3",True,down
g0796,E28,0.04,72,cmpd,E28 | DMSO,200.367561635573,217.9089353466497,6.198210195280757,46.96001393202843,-0.12107639196972286,0.16789208307052653,0.06079922526483743,"linear, log2FC ∉ (-1.0, 1.0) and pP > 1.3",False,none
g0796,E28,0.08,72,cmpd,E28 | DMSO,196.42554208089308,217.9089353466497,33.24256271783659,46.96001393202843,-0.14974281345590956,0.20153088577114137,0.14535784712554478,"linear, log2FC ∉ (-1.0, 1.0) and pP > 1.3",False,none
g0796,E28,0.16,6,cmpd,E28 | DMSO,203.64114713508522,187.03686870391093,36.20452010711426,15.615519406219725,0.12270641544821626,0.29203231000339436,0.1554991756783742,"linear, log2FC ∉ (-1.0, 1.0) and pP > 1.3",False,none
g0796,E28,0.16,24,cmpd,E28 | DMSO,178.90940415242406,199.94450151425053,18.576178222181515,22.447745810441127,-0.16037038462319586,0.5577285565604273,0.06533650840176775,"linear, log2FC ∉ (-1.0, 1.0) and pP > 1.3",False,none
g0796,E28,0.16,72,cmpd,E28 | DMSO,161.87297217190792,217.9089353466497,28.337931805975487,46.96001393202843,-0.4288632354484223,0.5976128942042676,0.1532206666026968,"linear, log2FC ∉ (-1.0, 1.0) and pP > 1.3",False,none
g0796,E28,0.3,72,cmpd,E28 | DMSO,142.75638734427196,217.9089353466497,9.18907687869395,46.96001393202843,-0.610170057827391,0.6905761519875129,0.2883507869918377,"linear, log2FC ∉ (-1.0, 1.0) and pP > 1.3",False,none
g0830,E28,0.04,72,cmpd,E28 | DMSO,931.1186453898026,847.7925792156235,190.13505695168337,78.64462694202061,0.1352536727452165,0.2798648994069102,0.06079922526483743,"linear, log2FC ∉ (-1.0, 1.0) and pP > 1.3",False,none
g0830,E28,0.08,72,cmpd,E28 | DMSO,1061.3924339916996,847.7925792156235,48.50605347192814,78.64462694202061,0.3241749262647069,1.4629844322465713,0.7096567655879596,"linear, log2FC ∉ (-1.0, 1.0) and pP > 1.3",False,none
g0830,E28,0.16,6,cmpd,E28 | DMSO,679.9010131392297,792.7786591156213,77.50152514549441,278.439512590525,-0.22159340747445455,0.2720047447498114,0.1554991756783742,"linear, log2FC ∉ (-1.0, 1.0) and pP > 1.3",False,none
g0830,E28,0.16,24,cmpd,E28 | DMSO,957.389482576763,925.8276994022409,58.69855315860123,150.77150513054534,0.04836223079865931,0.11685973701023099,0.05886779003254423,"linear, log2FC ∉ (-1.0, 1.0) and pP > 1.3",False,none
g0830,E28,0.16,72,cmpd,E28 | DMSO,928.6879958619629,847.7925792156235,83.69676108332067,78.64462694202061,0.13148264844758728,0.5385715479667139,0.1532206666026968,"linear, log2FC ∉ (-1.0, 1.0) and pP > 1.3",False,none
g0830,E28,0.3,72,cmpd,E28 | DMSO,1007.6139187571872,847.7925792156235,103.53391549624429,78.64462694202061,0.24915971255220803,1.0109786356692199,0.2883507869918377,"linear, log2FC ∉ (-1.0, 1.0) and pP > 1.3",False,none
g0849,E28,0.04,72,cmpd,E28 | DMSO,206.5386421715097,171.37960178305315,32.86842909442478,38.608425190708914,0.26921632178606636,0.3628121264559616,0.08660571451701261,"linear, log2FC ∉ (-1.0, 1.0) and pP > 1.3",False,none
g0849,E28,0.08,72,cmpd,E28 | DMSO,247.1374815579023,171.37960178305315,34.470171406301134,38.608425190708914,0.528118425490419,0.6679823746747134,0.39177596273576437,"linear, log2FC ∉ (-1.0, 1.0) and pP > 1.3",False,none
g0849,E28,0.16,6,cmpd,E28 | DMSO,268.77167805253106,301.8610967862188,21.115136750983584,45.21425876840028,-0.16750371594649316,0.4956645086986817,0.16830557431235138,"linear, log2FC ∉ (-1.0, 1.0) and pP > 1.3",False,none
g0849,E28,0.16,24,cmpd,E28 | DMSO,215.89246055730672,203.10341794307982,45.380194059413334,21.477068652657586,0.08809834378116843,0.16492988717311657,0.06533650840176775,"linear, log2FC ∉ (-1.0, 1.0) and pP > 1.3",False,none
g0849,E28,0.16,72,cmpd,E28 | DMSO,210.43268924067985,171.37960178305315,7.977257486599199,38.608425190708914,0.29616342967054177,0.37971375342550817,0.10649124792209583,"linear, log2FC ∉ (-1.0, 1.0) and pP > 1.3",False,none
g0849,E28,0.3,72,cmpd,E28 | DMSO,212.71711203573736,171.37960178305315,16.022003366859995,38.608425190708914,0.31174069070840815,0.4052278147217123,0.25396013939106327,"linear, log2FC ∉ (-1.0, 1.0) and pP > 1.3",False,none
g0854,E28,0.04,72,cmpd,E28 | DMSO,16.629323243574113,19.595411192470795,15.217792182652891,4.028327009814145,-0.23678638986502332,0.07436629640983144,0.06079922526483743,"linear, log2FC ∉ (-1.0, 1.0) and pP > 1.3",False,none
g0854,E28,0.08,72,cmpd,E28 | DMSO,32.064252218633946,19.595411192470795,48.49336936000695,4.028327009814145,0.7104499150403232,0.1997155094481375,0.14535784712554478,"linear, log2FC ∉ (-1.0, 1.0) and pP > 1.3",False,none
g0854,E28,0.16,6,cmpd,E28 | DMSO,52.39150270357919,77.20164975993971,11.972250536396448,29.277644650550304,-0.5592988352124095,0.6596516307655678,0.16830557431235138,"linear, log2FC ∉ (-1.0, 1.0) and pP > 1.3",False,none
g0854,E28,0.16,24,cmpd,E28 | DMSO,50.66541571465996,33.58309586809198,60.308765914919164,2.3739218875606607,0.5932660657878612,0.21428263266789813,0.06533650840176775,"linear, log2FC ∉ (-1.0, 1.0) and pP > 1.3",False,none
g0854,E28,0.16,72,cmpd,E28 | DMSO,18.18257575459088,19.595411192470795,6.326928991689987,4.028327009814145,-0.10795925989012733,0.10649124792209583,0.10649124792209583,"linear, log2FC ∉ (-1.0, 1.0) and pP > 1.3",False,none
g0854,E28,0.3,72,cmpd,E28 | DMSO,14.132072984798853,19.595411192470795,4.16334423014092,4.028327009814145,-0.4715427418152589,0.6138981926336987,0.28653925824736837,"linear, log2FC ∉ (-1.0, 1.0) and pP > 1.3",False,none
g0878,E28,0.04,72,cmpd,E28 | DMSO,41.58297087312836,38.57910599727861,23.62308365936295,9.338961497056072,0.1081731225925715,0.07146833974334486,0.06079922526483743,"linear, log2FC ∉ (-1.0, 1.0) and pP > 1.3",False,none
g0878,E28,0.08,72,cmpd,E28 | DMSO,62.40113648364881,38.57910599727861,18.385067122639327,9.338961497056072,0.6937525926164847,1.0138674410048587,0.5615697700102283,"linear, log2FC ∉ (-1.0, 1.0) and pP > 1.3",False,none
g0878,E28,0.16,6,cmpd,E28 | DMSO,44.641514096543204,57.7026838166673,15.817356117769204,26.413672606946434,-0.3702524622274028,0.3116884926682883,0.1554991756783742,"linear, log2FC ∉ (-1.0, 1.0) and pP > 1.3",False,none
g0878,E28,0.16,24,cmpd,E28 | DMSO,38.13637550558113,31.657197924284745,15.3873103776125,6.782577712243583,0.26863417216464924,0.2753924953837571,0.06533650840176775,"linear, log2FC ∉ (-1.0, 1.0) and pP > 1.3",False,none
g0878,E28,0.16,72,cmpd,E28 | DMSO,49.45664869214863,38.57910599727861,11.074721925247667,9.338961497056072,0.35834477050586244,0.5810204437409685,0.1532206666026968,"linear, log2FC ∉ (-1.0, 1.0) and pP > 1.3",False,none
g0878,E28,0.3,72,cmpd,E28 | DMSO,51.07627223063045,38.57910599727861,11.225411487016194,9.338961497056072,0.40483352283736007,0.6737016683558548,0.2883507869918377,"linear, log2FC ∉ (-1.0, 1.0) and pP > 1.3",False,none
g0903,E28,0.04,72,cmpd,E28 | DMSO,1054.7944337933984,1174.691290557197,94.39203550593834,109.34518552318909,-0.1553198024855913,0.6530519873892399,0.08848495870964905,"linear, log2FC ∉ (-1.0, 1.0) and pP > 1.3",False,none
g0903,E28,0.08,72,cmpd,E28 | DMSO,1285.4218674351487,1174.691290557197,169.57170055370912,109.34518552318909,0.12996025500057584,0.40422375968566626,0.24856266070471722,"linear, log2FC ∉ (-1.0, 1.0) and pP > 1.3",False,none
g0903,E28,0.16,6,cmpd,E28 | DMSO,1576.4433455201654,1418.9044882629746,116.12431456089097,153.7580941249006,0.15189584364232545,0.6101212953429803,0.16830557431235138,"linear, log2FC ∉ (-1.0, 1.0) and pP > 1.3",False,none
g0903,E28,0.16,24,cmpd,E28 | DMSO,1158.7049444957456,1168.9050892615799,168.90625814936294,135.20853248157496,-0.012644551499509049,0.027291032486165483,0.027291032486165483,"linear, log2FC ∉ (-1.0, 1.0) and pP > 1.3",False,none
g0903,E28,0.16,72,cmpd,E28 | DMSO,1297.8081958867717,1174.691290557197,33.90192855394362,109.34518552318909,0.1437955163931548,0.7017553099638827,0.1532206666026968,"linear, log2FC ∉ (-1.0, 1.0) and pP > 1.3",False,none
g0903,E28,0.3,72,cmpd,E28 | DMSO,1269.6167588985115,1174.691290557197,107.42625574530976,109.34518552318909,0.11211141129547997,0.461675261124154,0.27261902490410517,"linear, log2FC ∉ (-1.0, 1.0) and pP > 1.3",False,none
g0953,E28,0.04,72,cmpd,E28 | DMSO,47.59939196571777,42.745124529323135,29.187218154670866,11.637143054701088,0.1551832677990861,0.09279311492677605,0.06079922526483743,"linear, log2FC ∉ (-1.0, 1.0) and pP > 1.3",False,none
g0953,E28,0.08,72,cmpd,E28 | DMSO,63.36508868998348,42.745124529323135,27.845939045810137,11.637143054701088,0.5679283223832075,0.5160343219840479,0.285585400605774,"linear, log2FC ∉ (-1.0, 1.0) and pP > 1.3",False,none
g0953,E28,0.16,6,cmpd,E28 | DMSO,84.65210321475784,102.12004979372095,8.620900168949,81.76532196852241,-0.2706483283118635,0.13958399977913152,0.08522633745653885,"linear, log2FC ∉ (-1.0, 1.0) and pP > 1.3",False,none
g0953,E28,0.16,24,cmpd,E28 | DMSO,72.81466277651407,63.88224469090145,15.353924399182661,12.694528679568322,0.18881398993911525,0.32068942994017446,0.06533650840176775,"linear, log2FC ∉ (-1.0, 1.0) and pP > 1.3",False,none
g0953,E28,0.16,72,cmpd,E28 | DMSO,50.89117795566567,42.745124529323135,1.9687839408193046,11.637143054701088,0.2516557082518114,0.27552524821539454,0.10649124792209583,"linear, log2FC ∉ (-1.0, 1.0) and pP > 1.3",False,none
g0953,E28,0.3,72,cmpd,E28 | DMSO,73.42046179339695,42.745124529323135,7.717518565942846,11.637143054701088,0.7804223117230968,0.7164424026263196,0.2883507869918377,"linear, log2FC ∉ (-1.0, 1.0) and pP > 1.3",False,none
g0958,E28,0.04,72,cmpd,E28 | DMSO,517.6834823618806,544.2032293395304,32.85909824414722,84.94803813104713,-0.07207523055510023,0.18884013003718794,0.06079922526483743,"linear, log2FC ∉ (-1.0, 1.0) and pP > 1.3",False,none
g0958,E28,0.08,72,cmpd,E28 | DMSO,452.6189566989267,544.2032293395304,43.24305761293632,84.94803813104713,-0.26584850848478325,0.7676135966711466,0.4402546622848162,"linear, log2FC ∉ (-1.0, 1.0) and pP > 1.3",False,none
g0958,E28,0.16,6,cmpd,E28 | DMSO,425.9020770840558,375.7548622859108,73.24181869774412,45.24629991857742,0.18072999298702008,0.4364873459263569,0.16028093398740784,"linear, log2FC ∉ (-1.0, 1.0) and pP > 1.3",False,none
g0958,E28,0.16,24,cmpd,E28 | DMSO,431.6239623999999,,,,,,,"linear, log2FC ∉ (-1.0, 1.0) and pP > 1.3",False,none
g0958,E28,0.16,72,cmpd,E28 | DMSO,421.58553520341377,544.2032293395304,41.68508500108158,84.94803813104713,-0.36832014938124047,1.0619534517646605,0.1532206666026968,"linear, log2FC ∉ (-1.0, 1.0) and pP > 1.3",False,none
g0958,E28,0.3,72,cmpd,E28 | DMSO,385.02387229132773,544.2032293395304,59.50105988982692,84.94803813104713,-0.49919761895196046,1.279576899184539,0.3501579734702463,"linear, log2FC ∉ (-1.0, 1.0) and pP > 1.3",False,none
g1200,E28,0.04,72,cmpd,E28 | DMSO,25.16544915431653,36.06513470751122,19.038701773759495,87.56009289170281,-0.5191604650932051,0.06079922526483743,0.06079922526483743,"linear, log2FC ∉ (-1.0, 1.0) and pP > 1.3",False,none
g1200,E28,0.08,72,cmpd,E28 | DMSO,22.344698547211838,36.06513470751122,36.519972061919006,87.56009289170281,-0.6906722310223028,0.07868595470703316,0.05235701598468398,"linear, log2FC ∉ (-1.0, 1.0) and pP > 1.3",False,none
g1200,E28,0.16,6,cmpd,E28 | DMSO,6.792745742433398,7.6845047658048795,5.3187763879592564,16.00839920786908,-0.1779574332101772,0.030462846222950417,0.030462846222950417,"linear, log2FC ∉ (-1.0, 1.0) and pP > 1.3",False,none
g1200,E28,0.16,24,cmpd,E28 | DMSO,17.875048886716005,8.06115515298698,24.89093945784694,9.373452239270266,1.1488886925511554,0.3092028473635585,0.06533650840176775,"linear, log2FC ∉ (-1.0, 1.0) and pP > 1.3",False,none
g1200,E28,0.16,72,cmpd,E28 | DMSO,17.67474145352994,36.06513470751122,0.2391557744397334,87.56009289170281,-1.028915701040785,0.12532255272170703,0.10649124792209583,"linear, log2FC ∉ (-1.0, 1.0) and pP > 1.3",False,none
g1200,E28,0.3,72,cmpd,E28 | DMSO,10.665861184298466,36.06513470751122,8.184144165561165,87.56009289170281,-1.757604355813073,0.21804191066853648,0.13372102496850058,"linear, log2FC ∉ (-1.0, 1.0) and pP > 1.3",False,none
g1227,E28,0.04,72,cmpd,E28 | DMSO,400.3002911403133,325.10385768804844,111.04244808868249,40.72960263922389,0.30018198983045785,0.4846577377178733,0.08848495870964905,"linear, log2FC ∉ (-1.0, 1.0) and pP > 1.3",False,none
g1227,E28,0.08,72,cmpd,E28 | DMSO,395.83564732610125,325.10385768804844,28.537815953473267,40.72960263922389,0.28400086622776044,1.0258395467537222,0.5615697700102283,"linear, log2FC ∉ (-1.0, 1.0) and pP > 1.3",False,none
g1227,E28,0.16,6,cmpd,E28 | DMSO,297.5293408317524,364.9689100939039,45.752556017269065,78.0716959978397,-0.2947416264429652,0.5900528946287774,0.16830557431235138,"linear, log2FC ∉ (-1.0, 1.0) and pP > 1.3",False,none
g1227,E28,0.16,24,cmpd,E28 | DMSO,311.421005050439,339.00379713552786,82.56815144197442,63.99741979906174,-0.1224351767770937,0.16921544326663418,0.06533650840176775,"linear, log2FC ∉ (-1.0, 1.0) and pP > 1.3",False,none
g1227,E28,0.16,72,cmpd,E28 | DMSO,343.6014398785568,325.10385768804844,50.32319527802003,40.72960263922389,0.07983540699846081,0.18999867010384544,0.10649124792209583,"linear, log2FC ∉ (-1.0, 1.0) and pP > 1.3",False,none
g1227,E28,0.3,72,cmpd,E28 | DMSO,319.1590336817842,325.10385768804844,10.989642337707712,40.72960263922389,-0.026625191837933215,0.08306734807193142,0.07087735411010129,"linear, log2FC ∉ (-1.0, 1.0) and pP > 1.3",False,none
